No.,Time,Source,Destination,Protocol,Length,Info,Target
2487,30.989887,31.13.78.35,10.0.0.75,TCP,1464,443  >  50615 [ACK] Seq=1411 Ack=205 Win=29440 Len=1410 [TCP segment of a reassembled PDU],0
2488,30.989887,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=310273 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2489,30.989889,31.13.78.35,10.0.0.75,TLSv1.2,721,"Certificate, Server Key Exchange, Server Hello Done",0
2490,30.989931,10.0.0.75,31.13.78.35,TCP,54,50615  >  443 [ACK] Seq=205 Ack=3488 Win=66048 Len=0,0
2491,30.991781,10.0.0.75,31.13.78.35,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",0
2492,30.991915,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=311733 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2493,30.991915,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=313193 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2494,30.991916,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=314653 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2495,30.991918,31.13.78.17,10.0.0.75,TCP,60,443  >  50616 [ACK] Seq=1 Ack=210 Win=29440 Len=0,0
2496,30.991918,8.8.8.8,10.0.0.75,DNS,156,Standard query response 0x06a0 A static-v.tawk.to A 104.17.103.89 A 104.17.106.89 A 104.17.102.89 A 104.17.104.89 A 104.17.105.89,0
2497,30.991918,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data,0
2498,30.991919,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=294371 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2499,30.991969,10.0.0.75,166.62.10.139,TCP,54,50599  >  443 [ACK] Seq=4272 Ack=316113 Win=176640 Len=0,0
2500,30.992065,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=11377 Ack=295831 Win=65536 Len=0,0
2501,30.992562,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=295831 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2502,30.992563,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=297291 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2503,30.992612,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=11377 Ack=298751 Win=65536 Len=0,0
2504,30.992808,10.0.0.75,104.17.102.89,TLSv1.2,147,Application Data,0
2505,30.993027,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=298751 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2506,30.993781,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=300211 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2507,30.993782,166.62.10.139,10.0.0.75,TLSv1.2,87,Application Data,0
2508,30.993782,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=301704 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2509,30.993841,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=11377 Ack=303164 Win=65536 Len=0,0
2510,30.994068,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=303164 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2511,30.994805,31.13.78.17,10.0.0.75,TLSv1.2,1464,Server Hello,0
2512,30.994806,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=304624 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2513,30.994859,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=11377 Ack=306084 Win=65536 Len=0,0
2514,30.995214,31.13.78.17,10.0.0.75,TCP,1464,443  >  50616 [ACK] Seq=1411 Ack=210 Win=29440 Len=1410 [TCP segment of a reassembled PDU],0
2515,30.995239,31.13.78.17,10.0.0.75,TLSv1.2,721,"Certificate, Server Key Exchange, Server Hello Done",0
2516,30.995275,10.0.0.75,31.13.78.17,TCP,54,50616  >  443 [ACK] Seq=210 Ack=3488 Win=66048 Len=0,0
2517,30.996573,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=306084 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2518,30.996574,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=307544 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2519,30.996575,166.62.10.139,10.0.0.75,TLSv1.2,879,Application Data,0
2520,30.996576,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=309829 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2521,30.996637,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=11377 Ack=311289 Win=221696 Len=0,0
2522,30.997452,10.0.0.75,31.13.78.17,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",0
2523,31.000585,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=311289 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2524,31.000587,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=312749 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2525,31.000588,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=314209 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2526,31.000589,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=315669 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2527,31.00059,166.62.10.139,10.0.0.75,TLSv1.2,879,Application Data,0
2528,31.000591,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=317954 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2529,31.000591,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=319414 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2530,31.000592,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=320874 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2531,31.000593,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=322334 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2532,31.000594,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=323794 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2533,31.000672,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=11377 Ack=325254 Win=220416 Len=0,0
2534,31.001163,10.0.0.75,31.13.78.35,TLSv1.2,147,Application Data,0
2535,31.001459,10.0.0.75,31.13.78.35,TLSv1.2,649,Application Data,0
2536,31.004592,166.62.10.139,10.0.0.75,TLSv1.2,879,Application Data,0
2537,31.004593,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=326079 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2538,31.004594,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=327539 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2539,31.004594,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=328999 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2540,31.004596,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=330459 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2541,31.004597,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=331919 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2542,31.004598,166.62.10.139,10.0.0.75,TLSv1.2,879,Application Data,0
2543,31.004598,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=334204 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2544,31.004599,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=335664 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2545,31.0046,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=337124 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2546,31.004686,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=11377 Ack=338584 Win=218880 Len=0,0
2547,31.005264,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=338584 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2548,31.005266,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=340044 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2549,31.005266,166.62.10.139,10.0.0.75,TLSv1.2,879,Application Data,0
2550,31.005267,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=342329 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2551,31.005269,166.62.10.139,10.0.0.75,TCP,1514,443  >  50602 [ACK] Seq=343789 Ack=11377 Win=37760 Len=1460 [TCP segment of a reassembled PDU],0
2552,31.005331,10.0.0.75,166.62.10.139,TCP,54,50602  >  443 [ACK] Seq=11377 Ack=345249 Win=218880 Len=0,0
2553,31.006542,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=553496 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2554,31.006613,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=554956 Win=265472 Len=0,0
2555,31.006779,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],0
2556,31.007205,166.62.10.139,10.0.0.75,TCP,1514,"443  >  50600 [PSH, ACK] Seq=556416 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU]",0
2557,31.007207,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=557876 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2558,31.007208,31.13.78.17,10.0.0.75,TCP,60,443  >  50617 [ACK] Seq=1 Ack=210 Win=29440 Len=0,0
2559,31.007251,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=559336 Win=261120 Len=0,0
2560,31.00802,31.13.78.17,10.0.0.75,TLSv1.2,1464,Server Hello,0
2561,31.008537,31.13.78.17,10.0.0.75,TCP,1464,443  >  50617 [ACK] Seq=1411 Ack=210 Win=29440 Len=1410 [TCP segment of a reassembled PDU],0
2562,31.008538,31.13.78.17,10.0.0.75,TLSv1.2,722,"Certificate, Server Key Exchange, Server Hello Done",0
2563,31.008578,10.0.0.75,31.13.78.17,TCP,54,50617  >  443 [ACK] Seq=210 Ack=3489 Win=66048 Len=0,0
2564,31.010295,10.0.0.75,31.13.78.17,TLSv1.2,180,"Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message",0
2565,31.010645,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=559336 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2566,31.010647,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=560796 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2567,31.010648,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=562256 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2568,31.010648,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=563716 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2569,31.010649,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=316113 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2570,31.01065,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=317573 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2571,31.01065,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=319033 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2572,31.010651,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=320493 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2573,31.010652,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],0
2574,31.010653,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=323413 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2575,31.010722,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=565176 Win=255488 Len=0,0
2576,31.010753,10.0.0.75,166.62.10.139,TCP,54,50599  >  443 [ACK] Seq=4272 Ack=324873 Win=173568 Len=0,0
2577,31.010817,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=324873 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2578,31.011301,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=326333 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2579,31.011318,10.0.0.75,166.62.10.139,TCP,54,50599  >  443 [ACK] Seq=4272 Ack=327793 Win=173568 Len=0,0
2580,31.011646,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=327793 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2581,31.012003,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=329253 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2582,31.01203,10.0.0.75,166.62.10.139,TCP,54,50599  >  443 [ACK] Seq=4272 Ack=330713 Win=173568 Len=0,0
2583,31.01256,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=565176 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2584,31.012597,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=566636 Win=253952 Len=0,0
2585,31.013052,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=566636 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2586,31.016586,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=568096 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2587,31.016587,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=569556 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2588,31.016588,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],0
2589,31.01659,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=572476 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2590,31.016591,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=573936 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2591,31.016591,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=575396 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2592,31.016592,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=576856 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2593,31.016592,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=578316 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2594,31.016593,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=579776 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2595,31.016594,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=581236 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2596,31.016668,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=582696 Win=237824 Len=0,0
2597,31.01719,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=582696 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2598,31.017191,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=584156 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2599,31.017191,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=585616 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2600,31.017248,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=587076 Win=233472 Len=0,0
2601,31.017621,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],0
2602,31.018164,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=588536 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2603,31.018165,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=589996 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2604,31.018203,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=591456 Win=229120 Len=0,0
2605,31.020577,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=591456 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2606,31.020578,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=592916 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2607,31.020579,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=594376 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2608,31.020581,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=595836 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2609,31.020581,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=597296 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2610,31.020582,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=598756 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2611,31.020583,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=600216 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2612,31.020657,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=601676 Win=218880 Len=0,0
2613,31.021015,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=601676 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2614,31.02458,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],0
2615,31.024582,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=604596 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2616,31.024584,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=606056 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2617,31.024585,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=330713 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2618,31.024585,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=332173 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2619,31.024586,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=333633 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2620,31.024587,166.62.10.139,10.0.0.75,TCP,1514,"443  >  50599 [PSH, ACK] Seq=335093 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU]",0
2621,31.024588,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=336553 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2622,31.024589,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],0
2623,31.024672,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=607516 Win=212992 Len=0,0
2624,31.024711,10.0.0.75,166.62.10.139,TCP,54,50599  >  443 [ACK] Seq=4272 Ack=339473 Win=185344 Len=0,0
2625,31.02555,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=295485 Ack=8669 Win=32256 Len=1460 [TCP segment of a reassembled PDU],0
2626,31.025551,166.62.10.139,10.0.0.75,TLSv1.2,1514,Application Data [TCP segment of a reassembled PDU],0
2627,31.025552,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=298405 Ack=8669 Win=32256 Len=1460 [TCP segment of a reassembled PDU],0
2628,31.025616,10.0.0.75,166.62.10.139,TCP,54,50603  >  443 [ACK] Seq=8669 Ack=299865 Win=65536 Len=0,0
2629,31.025897,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=299865 Ack=8669 Win=32256 Len=1460 [TCP segment of a reassembled PDU],0
2630,31.025935,10.0.0.75,166.62.10.139,TCP,54,50603  >  443 [ACK] Seq=8669 Ack=301325 Win=65536 Len=0,0
2631,31.026227,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=301325 Ack=8669 Win=32256 Len=1460 [TCP segment of a reassembled PDU],0
2632,31.028572,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=302785 Ack=8669 Win=32256 Len=1460 [TCP segment of a reassembled PDU],0
2633,31.028574,166.62.10.139,10.0.0.75,TCP,1514,443  >  50603 [ACK] Seq=304245 Ack=8669 Win=32256 Len=1460 [TCP segment of a reassembled PDU],0
2634,31.028574,166.62.10.139,10.0.0.75,TLSv1.2,397,"Application Data, Application Data, Application Data",0
2635,31.028575,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=339473 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2636,31.028576,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=340933 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2637,31.028576,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=342393 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2638,31.028643,10.0.0.75,166.62.10.139,TCP,54,50603  >  443 [ACK] Seq=8669 Ack=306048 Win=65536 Len=0,0
2639,31.028677,10.0.0.75,166.62.10.139,TCP,54,50599  >  443 [ACK] Seq=4272 Ack=343853 Win=185344 Len=0,0
2640,31.029473,166.62.10.139,10.0.0.75,TCP,1514,"443  >  50599 [PSH, ACK] Seq=343853 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU]",0
2641,31.029475,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=345313 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2642,31.029475,166.62.10.139,10.0.0.75,TCP,1514,"443  >  50599 [PSH, ACK] Seq=346773 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU]",0
2643,31.029538,10.0.0.75,166.62.10.139,TCP,54,50599  >  443 [ACK] Seq=4272 Ack=348233 Win=183808 Len=0,0
2644,31.031856,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=348233 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2645,31.031858,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=349693 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2646,31.031859,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=351153 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2647,31.031861,166.62.10.139,10.0.0.75,TCP,1514,443  >  50599 [ACK] Seq=352613 Ack=4272 Win=23680 Len=1460 [TCP segment of a reassembled PDU],0
2648,31.031926,10.0.0.75,166.62.10.139,TCP,54,50599  >  443 [ACK] Seq=4272 Ack=354073 Win=180992 Len=0,0
2649,31.032562,104.17.102.89,10.0.0.75,TLSv1.2,1452,Application Data,0
2650,31.032875,104.17.102.89,10.0.0.75,TLSv1.2,1452,Application Data,0
2651,31.032916,10.0.0.75,104.17.102.89,TCP,54,50610  >  443 [ACK] Seq=783 Ack=7448 Win=65536 Len=0,0
2652,31.033403,104.17.102.89,10.0.0.75,TLSv1.2,1452,Application Data,0
2653,31.033405,104.17.102.89,10.0.0.75,TLSv1.2,1514,Application Data,0
2654,31.033451,10.0.0.75,104.17.102.89,TCP,54,50610  >  443 [ACK] Seq=783 Ack=10306 Win=65536 Len=0,0
2655,31.03372,104.17.102.89,10.0.0.75,TLSv1.2,1390,Application Data,0
2656,31.034142,104.17.102.89,10.0.0.75,TLSv1.2,1514,Application Data,0
2657,31.034177,10.0.0.75,104.17.102.89,TCP,54,50610  >  443 [ACK] Seq=783 Ack=13102 Win=65536 Len=0,0
2658,31.034529,104.17.102.89,10.0.0.75,TLSv1.2,1481,"Application Data, Application Data",0
2659,31.03453,104.17.102.89,10.0.0.75,TLSv1.2,92,Application Data,0
2660,31.034561,10.0.0.75,104.17.102.89,TCP,54,50610  >  443 [ACK] Seq=783 Ack=14567 Win=65536 Len=0,0
2661,31.034862,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=607516 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2662,31.034863,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=608976 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2663,31.034902,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=610436 Win=210176 Len=0,0
2664,31.03528,166.62.10.139,10.0.0.75,TCP,1514,443  >  50600 [ACK] Seq=610436 Ack=5158 Win=25088 Len=1460 [TCP segment of a reassembled PDU],0
2665,31.035645,166.62.10.139,10.0.0.75,TLSv1.2,1331,Application Data,0
2666,31.03568,10.0.0.75,166.62.10.139,TCP,54,50600  >  443 [ACK] Seq=5158 Ack=613173 Win=207360 Len=0,0
